"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-14",,,"26.7","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-15",,,"25.9","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-16",,,"25.9","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-17",,,"26.5","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-18",,,"25.1","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-19",,,"25.9","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-20",,,"24.7","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-21",,,"24.7","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-22",,,"23.6","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-23",,,"25.1","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-24",,,"23.9","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-25",,,"23.9","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-26",,,"25.8","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-27",,,"23.8","H,,S",,,,
"BR000254000","SANTAREM AEROPORTO, BR","-2.433","-54.717","60.0","2018-02-28",,,"24.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-01",,,"32.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-02",,,"32.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-03",,,"32.6","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-04",,,"32.3","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-05",,,"31.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-06",,,"30.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-07",,,"31.3","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-08",,,"31.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-09",,,"30.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-10",,,"29.0","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-11",,,"30.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-12",,,"30.1","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-13",,,"30.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-14",,,"29.6","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-15",,,"30.9","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-16",,,"31.7","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-17",,,"31.3","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-18",,,"30.0","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-19",,,"29.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-20",,,"29.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-21",,,"30.6","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-22",,,"29.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-23",,,"29.6","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-24",,,"29.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-25",,,"27.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-26",,,"29.1","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-27",,,"27.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-28",,,"28.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-29",,,"28.0","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-30",,,"30.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-01-31",,,"31.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-01",,,"30.6","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-02",,,"29.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-03",,,"28.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-04",,,"25.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-05",,,"27.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-06",,,"28.9","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-07",,,"28.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-08",,,"27.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-09",,,"28.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-10",,,"29.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-11",,,"26.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-12",,,"26.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-13",,,"27.9","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-14",,,"26.7","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-15",,,"28.7","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-16",,,"29.4","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-17",,,"27.9","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-18",,,"27.3","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-19",,,"28.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-20",,,"28.8","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-21",,,"28.6","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-22",,,"29.2","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-23",,,"28.0","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-24",,,"28.1","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-25",,,"27.9","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-26",,,"28.1","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-27",,,"30.1","H,,S",,,,
"BR027568450","PARNAIBA AEROPORTO, BR","-2.917","-41.75","5.0","2018-02-28",,,"29.6","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-01",,,"23.8","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-02",,,"22.0","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-03",,,"23.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-04",,,"22.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-05",,,"22.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-06",,,"22.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-07",,,"18.6","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-08",,,"17.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-09",,,"18.6","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-10",,,"20.0","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-11",,,"20.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-12",,,"20.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-13",,,"21.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-14",,,"22.5","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-15",,,"23.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-16",,,"23.4","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-17",,,"22.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-18",,,"24.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-19",,,"21.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-20",,,"20.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-21",,,"22.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-22",,,"24.6","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-23",,,"25.4","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-24",,,"24.5","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-25",,,"21.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-26",,,"18.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-27",,,"18.6","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-28",,,"22.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-29",,,"21.8","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-30",,,"19.0","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-01-31",,,"20.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-01",,,"19.8","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-02",,,"21.1","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-03",,,"21.0","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-04",,,"19.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-05",,,"19.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-06",,,"20.9","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-07",,,"21.0","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-08",,,"22.9","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-09",,,"24.8","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-10",,,"24.0","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-11",,,"23.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-12",,,"19.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-13",,,"16.5","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-14",,,"16.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-15",,,"17.5","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-16",,,"17.9","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-17",,,"18.8","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-18",,,"20.2","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-19",,,"21.0","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-20",,,"21.7","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-21",,,"22.4","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-22",,,"22.6","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-23",,,"20.6","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-24",,,"20.4","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-25",,,"20.9","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-26",,,"21.8","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-27",,,"22.3","H,,S",,,,
"BR002549075","CURITIBA, BR","-25.417","-49.267","932.0","2018-02-28",,,"22.7","H,,S",,,,
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-02",,,"28.1","H,,S",,,"25.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-03",,,"29.6","H,,S",,,"23.6",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-04",,,"30.7","H,,S",,,"23.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-05","29.0",",,S","30.4","H,,S",,,"21.8",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-08",,,"32.1","H,,S",,,"22.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-09",,,"33.2","H,,S",,,"22.5",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-10",,,"32.2","H,,S",,,"22.7",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-11","7.1",",,S","31.7","H,,S",,,"21.6",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-12","0.0",",,S","31.9","H,,S",,,"21.8",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-15",,,"33.8","H,,S",,,"23.8",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-16",,,"34.7","H,,S",,,"23.0",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-17",,,"32.8","H,,S",,,"22.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-18",,,"33.3","H,,S",,,"22.0",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-19",,,"33.3","H,,S",,,"24.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-22",,,"34.0","H,,S",,,"24.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-23",,,"34.3","H,,S",,,"24.0",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-24",,,"34.3","H,,S",,,"23.6",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-25",,,"33.3","H,,S",,,"24.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-26","21.1",",,S","25.2","H,,S",,,"21.6",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-30",,,"31.8","H,,S",,,"24.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-01-31","7.9",",,S","25.0","H,,S",,,"20.8",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-01","45.0",",,S","24.5","H,,S",,,"20.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-02","0.0",",,S","31.7","H,,S",,,"21.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-05","23.9",",,S","27.1","H,,S",,,"21.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-06","0.0",",,S","29.1","H,,S",,,"22.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-07",,,"29.2","H,,S",,,"23.1",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-08",,,"30.4","H,,S",,,"22.6",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-09",,,"27.0","H,,S",,,"23.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-12",,,"30.5","H,,S",,,"21.6",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-13",,,"30.6","H,,S",,,"21.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-14",,,"30.7","H,,S",,,"21.6",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-15",,,"29.7","H,,S",,,"22.0",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-16",,,"29.1","H,,S",,,"21.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-19",,,"30.6","H,,S",,,"24.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-20",,,"29.7","H,,S",,,"23.8",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-21","0.5",",,S","31.2","H,,S",,,"24.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-22","3.0",",,S","27.0","H,,S",,,"23.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-23","0.5",",,S","29.4","H,,S",,,"22.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-26","0.3",",,S","29.1","H,,S",,,"23.2",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-27","0.0",",,S","30.1","H,,S",,,"21.4",",,S"
"BR047635180","BOM JESUS DA LAPA, BR","-13.267","-43.417","443.0","2018-02-28",,,"32.1","H,,S",,,"21.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-01",,,"29.9","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-02",,,"29.0","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-03",,,"29.0","H,,S",,,"24.5",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-04",,,"28.8","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-05","15.0",",,S","26.1","H,,S",,,"23.7",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-06","0.0",",,S","26.9","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-07","1.0",",,S","26.1","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-08","0.0",",,S","28.2","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-09","7.9",",,S","28.1","H,,S",,,"23.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-10","13.0",",,S","25.7","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-11","1.0",",,S","26.2","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-12","9.9",",,S","26.6","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-13","11.9",",,S","26.6","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-14","3.0",",,S","26.7","H,,S",,,"22.5",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-15","33.0",",,S","27.7","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-16","0.0",",,S","29.3","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-17",,,"29.4","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-18",,,"28.4","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-19",,,"28.1","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-20","51.1",",,S","26.7","H,,S",,,"21.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-21","0.3",",,S","27.1","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-22","2.0",",,S","27.3","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-23","0.0",",,S","26.3","H,,S",,,"22.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-24",,,"27.4","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-25",,,"28.1","H,,S",,,"23.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-26",,,"26.8","H,,S",,,"23.5",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-27",,,"26.9","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-28","1.0",",,S","27.1","H,,S",,,"21.0",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-29","0.0",",,S","27.2","H,,S",,,"24.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-30","1.0",",,S","28.1","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-01-31","0.0",",,S","29.7","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-01","0.0",",,S","29.6","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-02","7.1",",,S","27.3","H,,S",,,"23.0",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-03","0.0",",,S","27.6","H,,S",,,"23.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-04",,,"27.1","H,,S",,,"24.5",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-05","0.0",",,S","27.7","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-06","1.0",",,S","28.2","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-07","25.9",",,S","26.2","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-08","2.0",",,S","25.9","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-09","23.9",",,S","26.9","H,,S",,,"23.7",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-10","0.0",",,S","27.3","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-11","0.5",",,S","26.7","H,,S",,,"24.7",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-12","27.9",",,S","25.6","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-13","3.0",",,S","25.9","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-14","39.1",",,S","24.3","H,,S",,,,
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-15","13.0",",,S","25.9","H,,S",,,"22.8",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-16","2.0",",,S","26.4","H,,S",,,"23.6",",,S"
"BR037041370","TERESINA AEROPORTO, BR","-5.05","-42.817","67.0","2018-02-17","20.1",",,S","25.7","H,,S",,,"22.8",",,S"
