--------------------
BDMEP - INMET
--------------------
Estação           : ARCOVERDE - PE (OMM: 82890)
Latitude  (graus) : -8.41
Longitude (graus) : -37.08
Altitude  (metros): 680.70
Estação Operante
Inicio de operação: 01/02/1973
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82890;31/12/2002;0000;;31.8;;9.9;65.5;
82890;31/12/2002;1200;0;;21.7;;;
82890;01/01/2003;0000;;33.2;;9.1;61;
82890;01/01/2003;1200;0;;18.5;;;
82890;02/01/2003;0000;;34.2;;11.5;55.75;
82890;02/01/2003;1200;0;;19.5;;;
82890;03/01/2003;0000;;34.6;;11.4;58;
82890;03/01/2003;1200;0;;17.5;;;
82890;04/01/2003;0000;;34.6;;11.5;57;
82890;04/01/2003;1200;0;;17.5;;;
82890;05/01/2003;0000;;35.2;;11.2;57.25;
82890;05/01/2003;1200;0;;17.9;;;
82890;06/01/2003;0000;;35.6;;11.5;52.25;
82890;06/01/2003;1200;0;;20.5;;;
82890;07/01/2003;0000;;35.2;;9;57.75;
82890;07/01/2003;1200;0;;21.1;;;
82890;08/01/2003;0000;;35.4;;11;60;
82890;08/01/2003;1200;0;;21.7;;;
82890;09/01/2003;0000;;33;;10.5;64.5;
82890;09/01/2003;1200;0;;23.7;;;
82890;10/01/2003;0000;;33.4;;9.6;64.5;
82890;10/01/2003;1200;0;;19.7;;;
82890;11/01/2003;0000;;32.8;;8.1;57;
82890;11/01/2003;1200;0;;22.1;;;
82890;12/01/2003;0000;;34;;6.4;59.25;
82890;12/01/2003;1200;2.6;;19.5;;;
82890;13/01/2003;0000;;35;;9;56.25;
82890;13/01/2003;1200;0;;20.3;;;
82890;14/01/2003;0000;;33.6;;9.8;55.5;
82890;14/01/2003;1200;0;;20.1;;;
82890;15/01/2003;0000;;35;;11.1;53.5;
82890;15/01/2003;1200;0;;19.3;;;
82890;16/01/2003;0000;;35.2;;11.4;55.5;
82890;16/01/2003;1200;0;;19.7;;;
82890;17/01/2003;0000;;33.6;;10.8;63;
82890;17/01/2003;1200;0;;20.9;;;
82890;18/01/2003;0000;;33.8;;7.6;74.75;
82890;18/01/2003;1200;0;;20.3;;;
82890;19/01/2003;0000;;32.2;;5.9;77.25;
82890;19/01/2003;1200;6.9;;20.3;;;
82890;20/01/2003;0000;;31.2;;4.1;75;
82890;20/01/2003;1200;0;;20.7;;;
82890;21/01/2003;0000;;32;;7;75.75;
82890;21/01/2003;1200;0;;19.3;;;
82890;22/01/2003;0000;;31.6;;7;70;
82890;22/01/2003;1200;0.6;;19.9;;;
82890;23/01/2003;0000;;33.4;;6.5;66.75;
82890;23/01/2003;1200;0;;21.1;;;
82890;24/01/2003;0000;;32.4;;6.8;70;
82890;24/01/2003;1200;1.8;;21.5;;;
82890;25/01/2003;0000;;32.1;;2.9;59.25;
82890;25/01/2003;1200;0;;23.6;;;
82890;26/01/2003;0000;;33;;7.9;74;
82890;26/01/2003;1200;0;;18.7;;;
82890;27/01/2003;0000;;30.9;;2.1;72;
82890;27/01/2003;1200;15.7;;20.7;;;
82890;28/01/2003;0000;;29;;0;69;
82890;28/01/2003;1200;0;;21.1;;;
82890;29/01/2003;0000;;31.3;;6.2;74.5;
82890;29/01/2003;1200;0.1;;21.1;;;
82890;30/01/2003;0000;;30.4;;5.2;71;
82890;30/01/2003;1200;0.1;;20.6;;;
82890;31/01/2003;0000;;30.1;;3.7;84.25;
82890;31/01/2003;1200;0.4;;19.1;;;
82890;01/02/2003;0000;;30.2;;0.9;79.25;
82890;01/02/2003;1200;5.2;;19.4;;;
82890;02/02/2003;0000;;27.7;;3.3;81;
82890;02/02/2003;1200;0.2;;19.5;;;
82890;03/02/2003;0000;;31.2;;9.7;64.25;
82890;03/02/2003;1200;6.6;;19.9;;;
82890;04/02/2003;0000;;31.6;;4.8;73.5;
82890;04/02/2003;1200;0;;19.5;;;
82890;05/02/2003;0000;;30.3;;10.4;67.5;
82890;05/02/2003;1200;0;;19.4;;;
82890;06/02/2003;0000;;32.8;;8.8;66.5;
82890;06/02/2003;1200;0;;18.1;;;
82890;07/02/2003;0000;;31.7;;10.2;71.25;
82890;07/02/2003;1200;0;;20.1;;;
82890;08/02/2003;0000;;32.3;;11.2;63.75;
82890;08/02/2003;1200;0;;18.7;;;
82890;09/02/2003;0000;;29.6;;2.3;67;
82890;09/02/2003;1200;0;;19.2;;;
82890;10/02/2003;0000;;31.8;;7.5;61;
82890;10/02/2003;1200;0;;18.4;;;
82890;11/02/2003;0000;;31.3;;6.3;65;
82890;11/02/2003;1200;0;;19.9;;;
82890;12/02/2003;0000;;29.4;;1.4;79.75;
82890;12/02/2003;1200;0;;21.7;;;
82890;13/02/2003;0000;;30.3;;5.4;71.75;
82890;13/02/2003;1200;5.5;;20.7;;;
82890;14/02/2003;0000;;32.3;;10.8;60;
82890;14/02/2003;1200;0;;19.5;;;
82890;15/02/2003;0000;;32.7;;10.6;61.75;
82890;15/02/2003;1200;0;;20.5;;;
82890;16/02/2003;0000;;32.7;;9.3;62.75;
82890;16/02/2003;1200;0;;19;;;
82890;17/02/2003;0000;;33.3;;10.5;61.75;
82890;17/02/2003;1200;0;;19.4;;;
82890;18/02/2003;0000;;34.5;;10.4;53;
82890;18/02/2003;1200;0;;20.1;;;
82890;19/02/2003;0000;;32;;6;77.25;
82890;19/02/2003;1200;0;;20.4;;;
82890;20/02/2003;0000;;30.8;;3.1;72.75;
82890;20/02/2003;1200;0;;21.5;;;
82890;21/02/2003;0000;;27.3;;2.2;82.5;
82890;21/02/2003;1200;0;;20.1;;;
82890;22/02/2003;0000;;32.4;;7.8;70.25;
82890;22/02/2003;1200;0;;20.1;;;
82890;23/02/2003;0000;;33.1;;9.2;66;
82890;23/02/2003;1200;0;;20.7;;;
82890;24/02/2003;0000;;29.6;;2.6;80.25;
82890;24/02/2003;1200;0.2;;20.1;;;
82890;25/02/2003;0000;;30.3;;7.4;80;
82890;25/02/2003;1200;1.7;;19.9;;;
82890;26/02/2003;0000;;32.4;;8.1;78.5;
82890;26/02/2003;1200;0.1;;20.1;;;
82890;27/02/2003;0000;;30.8;;7.7;76.25;
82890;27/02/2003;1200;8.7;;20.4;;;
82890;28/02/2003;0000;;29.6;;3;86.25;
82890;28/02/2003;1200;0;;20.5;;;
82890;01/03/2003;0000;;30;;9.5;75.25;
82890;01/03/2003;1200;0.3;;20.3;;;
82890;02/03/2003;0000;;31;;9.3;66.75;
82890;02/03/2003;1200;0;;18.5;;;
82890;03/03/2003;0000;;31.4;;9.5;67;
82890;03/03/2003;1200;0;;19.1;;;
82890;04/03/2003;0000;;29.4;;3.5;72.5;
82890;04/03/2003;1200;0;;19.1;;;
82890;05/03/2003;0000;;31.6;;7.8;70;
82890;05/03/2003;1200;0;;19.3;;;
82890;06/03/2003;0000;;30.2;;5.6;66.25;
82890;06/03/2003;1200;0;;20.1;;;
82890;07/03/2003;0000;;32;;7.3;66.75;
82890;07/03/2003;1200;0;;19.8;;;
82890;08/03/2003;0000;;32;;8.4;66.25;
82890;08/03/2003;1200;0;;20.6;;;
82890;09/03/2003;0000;;33.4;;9.8;66.75;
82890;09/03/2003;1200;0;;18.3;;;
82890;10/03/2003;0000;;33.3;;11;63.5;
82890;10/03/2003;1200;0;;21.1;;;
82890;11/03/2003;0000;;32.6;;10.3;61.75;
82890;11/03/2003;1200;0;;20.5;;;
82890;12/03/2003;0000;;33.2;;10.8;65.5;
82890;12/03/2003;1200;0;;17.7;;;
82890;13/03/2003;0000;;34;;10.8;60;
82890;13/03/2003;1200;0;;21.2;;;
82890;14/03/2003;0000;;33.4;;10.4;65.5;
82890;14/03/2003;1200;0;;21.5;;;
82890;15/03/2003;0000;;32.6;;7.6;69.5;
82890;15/03/2003;1200;0;;20.3;;;
82890;16/03/2003;0000;;31.4;;5.5;73.5;
82890;16/03/2003;1200;0;;19.9;;;
82890;17/03/2003;0000;;32.6;;4.1;81;
82890;17/03/2003;1200;1.4;;20.7;;;
82890;18/03/2003;0000;;28.8;;4.6;82;
82890;18/03/2003;1200;8.1;;20.1;;;
82890;19/03/2003;0000;;28.1;;1.8;74.5;
82890;19/03/2003;1200;0;;20.8;;;
82890;20/03/2003;0000;;30;;6.4;77;
82890;20/03/2003;1200;0;;18.5;;;
82890;21/03/2003;0000;;28;;3.3;84.25;
82890;21/03/2003;1200;12.6;;20.3;;;
82890;22/03/2003;0000;;30.5;;6.4;80.25;
82890;22/03/2003;1200;0.4;;20.2;;;
82890;23/03/2003;0000;;30.4;;7.2;76;
82890;23/03/2003;1200;2.2;;21.1;;;
82890;24/03/2003;0000;;30.1;;6.2;79.25;
82890;24/03/2003;1200;0;;18.1;;;
82890;25/03/2003;0000;;29.8;;3;76.75;
82890;25/03/2003;1200;0.6;;19.3;;;
82890;26/03/2003;0000;;30.7;;10.5;68;
82890;26/03/2003;1200;0;;19.1;;;
82890;27/03/2003;0000;;31.6;;8.5;65.5;
82890;27/03/2003;1200;0;;19.7;;;
82890;28/03/2003;0000;;31.7;;8.9;69.75;
82890;28/03/2003;1200;0;;22.6;;;
82890;29/03/2003;0000;;32.4;;8.4;77.75;
82890;29/03/2003;1200;0;;21.1;;;
82890;30/03/2003;0000;;30.3;;7;78.5;
82890;30/03/2003;1200;10.4;;21;;;
82890;31/03/2003;0000;;30.2;;6;85.25;
82890;31/03/2003;1200;0.3;;20.5;;;
82890;01/04/2003;0000;;30.5;;9;70.5;
82890;01/04/2003;1200;15.1;;20.2;;;
82890;02/04/2003;0000;;31.2;;10.3;70.25;
82890;02/04/2003;1200;0;;19.9;;;
82890;03/04/2003;0000;;31.3;;9.1;68.75;
82890;03/04/2003;1200;0;;19;;;
82890;04/04/2003;0000;;31.6;;5.1;71.25;
82890;04/04/2003;1200;0;;20.3;;;
82890;05/04/2003;0000;;32.6;;10.6;59.5;
82890;05/04/2003;1200;0;;17.2;;;
82890;06/04/2003;0000;;33;;9.8;62.5;
82890;06/04/2003;1200;0;;18.9;;;
82890;07/04/2003;0000;;32.2;;7.3;61.25;
82890;07/04/2003;1200;0;;20.3;;;
82890;08/04/2003;0000;;32.8;;7.2;69.25;
82890;08/04/2003;1200;0;;22.1;;;
82890;09/04/2003;0000;;33.6;;10;65.25;
82890;09/04/2003;1200;0;;22.6;;;
82890;10/04/2003;0000;;32;;7;69.75;
82890;10/04/2003;1200;0;;20.1;;;
82890;11/04/2003;0000;;33.4;;9.7;63.75;
82890;11/04/2003;1200;0;;20.2;;;
82890;12/04/2003;0000;;33.6;;10.3;65.25;
82890;12/04/2003;1200;0;;20.7;;;
82890;13/04/2003;0000;;33.8;;9.9;62.75;
82890;13/04/2003;1200;0;;19.8;;;
82890;14/04/2003;0000;;32.4;;10.8;67.25;
82890;14/04/2003;1200;0;;19.9;;;
82890;15/04/2003;0000;;31.6;;9.5;64.75;
82890;15/04/2003;1200;0;;20.3;;;
82890;16/04/2003;0000;;33.2;;10.9;61;
82890;16/04/2003;1200;0;;23.5;;;
82890;17/04/2003;0000;;29.9;;5.6;74.25;
82890;17/04/2003;1200;0;;16.6;;;
82890;18/04/2003;0000;;28.8;;5.7;70.25;
82890;18/04/2003;1200;2;;19.3;;;
82890;19/04/2003;0000;;30;;5.2;77.75;
82890;19/04/2003;1200;0;;19.9;;;
82890;20/04/2003;0000;;31;;8.5;72.25;
82890;20/04/2003;1200;0.1;;17;;;
82890;21/04/2003;0000;;29.4;;6.9;82.25;
82890;21/04/2003;1200;0;;19.1;;;
82890;22/04/2003;0000;;29;;8.1;73.75;
82890;22/04/2003;1200;0.8;;19.7;;;
82890;23/04/2003;0000;;30.8;;7.4;63;
82890;23/04/2003;1200;2.7;;18.1;;;
82890;24/04/2003;0000;;31.4;;10.9;54.25;
82890;24/04/2003;1200;0;;16.4;;;
82890;25/04/2003;0000;;29.6;;7.1;74.75;
82890;25/04/2003;1200;0;;19.1;;;
82890;26/04/2003;0000;;32;;8.4;76.5;
82890;26/04/2003;1200;0;;19.3;;;
82890;27/04/2003;0000;;27;;4.2;89;
82890;27/04/2003;1200;39.6;;20.3;;;
82890;28/04/2003;0000;;27.7;;9;80;
82890;28/04/2003;1200;29.6;;18.4;;;
82890;29/04/2003;0000;;30.4;;9.6;75.5;
82890;29/04/2003;1200;0;;19.3;;;
82890;30/04/2003;0000;;31.9;;9.6;71.25;
82890;30/04/2003;1200;0;;19.1;;;
82890;01/05/2003;0000;;30.3;;5.8;83.25;
82890;01/05/2003;1200;0;;19.4;;;
82890;02/05/2003;0000;;30.2;;5;86;
82890;02/05/2003;1200;5.3;;20.1;;;
82890;03/05/2003;0000;;31.2;;6.4;73.75;
82890;03/05/2003;1200;0.4;;21.3;;;
82890;04/05/2003;0000;;29.6;;4.8;85;
82890;04/05/2003;1200;0;;20.3;;;
82890;05/05/2003;0000;;28.1;;7.2;84.75;
82890;05/05/2003;1200;34;;20.1;;;
82890;06/05/2003;0000;;29.4;;9.3;73;
82890;06/05/2003;1200;3.7;;19.9;;;
82890;07/05/2003;0000;;30;;8.1;69.25;
82890;07/05/2003;1200;0;;19.4;;;
82890;08/05/2003;0000;;30.6;;10.8;77.25;
82890;08/05/2003;1200;0;;17;;;
82890;09/05/2003;0000;;30.8;;11;63.75;
82890;09/05/2003;1200;0;;18.2;;;
82890;10/05/2003;0000;;30.4;;10.4;69.75;
82890;10/05/2003;1200;0;;18.5;;;
82890;11/05/2003;0000;;29.3;;9;77.25;
82890;11/05/2003;1200;0;;19.2;;;
82890;12/05/2003;0000;;27;;6.8;80;
82890;12/05/2003;1200;0;;19.4;;;
82890;13/05/2003;0000;;29.2;;5.7;81.25;
82890;13/05/2003;1200;0.6;;18.5;;;
82890;14/05/2003;0000;;30.2;;9.9;68.75;
82890;14/05/2003;1200;0;;15.4;;;
82890;15/05/2003;0000;;29;;8.5;76.75;
82890;15/05/2003;1200;0.1;;18.9;;;
82890;16/05/2003;0000;;28.2;;2.2;82.25;
82890;16/05/2003;1200;0.1;;18.5;;;
82890;17/05/2003;0000;;29;;8.5;77.75;
82890;17/05/2003;1200;0;;18.1;;;
82890;18/05/2003;0000;;29;;8.6;84.25;
82890;18/05/2003;1200;0;;18.5;;;
82890;19/05/2003;0000;;24.2;;1.2;88.75;
82890;19/05/2003;1200;0;;20.7;;;
82890;20/05/2003;0000;;24.4;;2.5;95;
82890;20/05/2003;1200;1.8;;19.1;;;
82890;21/05/2003;0000;;29.1;;9.7;77.5;
82890;21/05/2003;1200;2.9;;19.3;;;
82890;22/05/2003;0000;;29.6;;10;72.5;
82890;22/05/2003;1200;0;;19.3;;;
82890;23/05/2003;0000;;30.3;;9.4;66.75;
82890;23/05/2003;1200;0;;17.3;;;
82890;24/05/2003;0000;;32.6;;9.1;62.75;
82890;24/05/2003;1200;0;;21.4;;;
82890;25/05/2003;0000;;32;;8.7;68.5;
82890;25/05/2003;1200;0;;18.3;;;
82890;26/05/2003;0000;;32.6;;10;65;
82890;26/05/2003;1200;0;;19.8;;;
82890;27/05/2003;0000;;31.2;;9.6;69.5;
82890;27/05/2003;1200;0;;19.3;;;
82890;28/05/2003;0000;;31.2;;9.5;77.75;
82890;28/05/2003;1200;0;;19.9;;;
82890;29/05/2003;0000;;27;;4.3;92.5;
82890;29/05/2003;1200;14.4;;19.3;;;
82890;30/05/2003;0000;;28.4;;8.3;78;
82890;30/05/2003;1200;4.1;;20.1;;;
82890;31/05/2003;0000;;25.4;;1.9;86.25;
82890;31/05/2003;1200;0;;19.9;;;
82890;01/06/2003;0000;;27.2;;6;77.25;
82890;01/06/2003;1200;0;;18;;;
82890;02/06/2003;0000;;29;;9.8;79.5;
82890;02/06/2003;1200;0;;17;;;
82890;03/06/2003;0000;;28.2;;7.4;76;
82890;03/06/2003;1200;1.2;;18.8;;;
82890;04/06/2003;0000;;27.4;;3;95.25;
82890;04/06/2003;1200;0.1;;18;;;
82890;05/06/2003;0000;;27;;7;80;
82890;05/06/2003;1200;8.9;;18.7;;;
82890;06/06/2003;0000;;26.2;;8.7;85;
82890;06/06/2003;1200;0.8;;17;;;
82890;07/06/2003;0000;;25.1;;6.3;81.25;
82890;07/06/2003;1200;0;;18.7;;;
82890;08/06/2003;0000;;27.6;;9.7;75;
82890;08/06/2003;1200;0;;17;;;
82890;09/06/2003;0000;;26.9;;8.8;88.25;
82890;09/06/2003;1200;0;;17.5;;;
82890;10/06/2003;0000;;26.2;;0.9;83.75;
82890;10/06/2003;1200;4.5;;17.5;;;
82890;11/06/2003;0000;;28.4;;4.3;81.25;
82890;11/06/2003;1200;0;;18.1;;;
82890;12/06/2003;0000;;28;;10.3;78.25;
82890;12/06/2003;1200;0.4;;19.1;;;
82890;13/06/2003;0000;;28.4;;10.4;74.5;
82890;13/06/2003;1200;0;;16.3;;;
82890;14/06/2003;0000;;27.2;;6.8;89;
82890;14/06/2003;1200;0;;16.4;;;
82890;15/06/2003;0000;;22.3;;0.1;96.75;
82890;15/06/2003;1200;1.6;;18.5;;;
82890;16/06/2003;0000;;24.2;;2.4;80.25;
82890;16/06/2003;1200;14.9;;17.9;;;
82890;17/06/2003;0000;;24.7;;5.5;88.5;
82890;17/06/2003;1200;0.9;;17.9;;;
82890;18/06/2003;0000;;26.8;;9.6;78;
82890;18/06/2003;1200;0.4;;15;;;
82890;19/06/2003;0000;;27.2;;1.9;78.5;
82890;19/06/2003;1200;0;;17.8;;;
82890;20/06/2003;0000;;29;;8.5;75.25;
82890;20/06/2003;1200;0;;17;;;
82890;21/06/2003;0000;;28.8;;10;72.5;
82890;21/06/2003;1200;0;;16.4;;;
82890;22/06/2003;0000;;28.2;;9.5;78.75;
82890;22/06/2003;1200;0;;15.4;;;
82890;23/06/2003;0000;;29;;10.3;71.5;
82890;23/06/2003;1200;0;;14.8;;;
82890;24/06/2003;0000;;27.5;;5.3;78.25;
82890;24/06/2003;1200;0;;18.1;;;
82890;25/06/2003;0000;;28.1;;9.6;68.5;
82890;25/06/2003;1200;0;;16.3;;;
82890;26/06/2003;0000;;27.6;;9.8;69.25;
82890;26/06/2003;1200;0;;15;;;
82890;27/06/2003;0000;;26.4;;8;79.75;
82890;27/06/2003;1200;0.3;;16.9;;;
82890;28/06/2003;0000;;28.4;;9.9;75.5;
82890;28/06/2003;1200;0;;17.3;;;
82890;29/06/2003;0000;;26.7;;5.6;80;
82890;29/06/2003;1200;0;;17.4;;;
82890;30/06/2003;0000;;27;;5.9;77.5;
82890;30/06/2003;1200;0.6;;17.4;;;
82890;01/07/2003;0000;;27.4;;8.9;76.75;
82890;01/07/2003;1200;0;;17.3;;;
82890;02/07/2003;0000;;25.6;;2;75.5;
82890;02/07/2003;1200;0;;17.3;;;
82890;03/07/2003;0000;;25.1;;2.3;84.5;
82890;03/07/2003;1200;0;;18;;;
82890;04/07/2003;0000;;26;;8.5;78;
82890;04/07/2003;1200;3.3;;17.5;;;
82890;05/07/2003;0000;;27.1;;9.7;66.75;
82890;05/07/2003;1200;0;;16.3;;;
82890;06/07/2003;0000;;23.4;;1.6;91.75;
82890;06/07/2003;1200;0;;16.8;;;
82890;07/07/2003;0000;;26;;7.2;80;
82890;07/07/2003;1200;13.9;;16.3;;;
82890;08/07/2003;0000;;26;;4.3;83.5;
82890;08/07/2003;1200;2.4;;17.9;;;
82890;09/07/2003;0000;;26.3;;9.5;74.75;
82890;09/07/2003;1200;1.8;;13.4;;;
82890;10/07/2003;0000;;26;;5;88;
82890;10/07/2003;1200;0;;16;;;
82890;11/07/2003;0000;;23.7;;1.7;89.75;
82890;11/07/2003;1200;5.9;;18.5;;;
82890;12/07/2003;0000;;26.6;;10.6;73.25;
82890;12/07/2003;1200;4;;18.9;;;
82890;13/07/2003;0000;;25.9;;9.5;72.75;
82890;13/07/2003;1200;4.1;;17.4;;;
82890;14/07/2003;0000;;25.4;;8.6;77.75;
82890;14/07/2003;1200;0.1;;16.8;;;
82890;15/07/2003;0000;;27.3;;10.1;70.5;
82890;15/07/2003;1200;0;;16.3;;;
82890;16/07/2003;0000;;26.6;;8.7;75.75;
82890;16/07/2003;1200;0;;15.4;;;
82890;17/07/2003;0000;;25.3;;5.4;77;
82890;17/07/2003;1200;0.2;;17.5;;;
82890;18/07/2003;0000;;28.2;;9.8;71.75;
82890;18/07/2003;1200;0;;16.2;;;
82890;19/07/2003;0000;;23.7;;2;94.25;
82890;19/07/2003;1200;0.2;;17.5;;;
82890;20/07/2003;0000;;24.3;;5.5;88;
82890;20/07/2003;1200;5.7;;16.2;;;
82890;21/07/2003;0000;;25.7;;7;75;
82890;21/07/2003;1200;2.3;;14.9;;;
82890;22/07/2003;0000;;25.7;;4.8;81.25;
82890;22/07/2003;1200;2.7;;16.4;;;
82890;23/07/2003;0000;;25;;4.6;65;
82890;23/07/2003;1200;0;;16.6;;;
82890;24/07/2003;0000;;27.4;;9.5;79.5;
82890;24/07/2003;1200;2;;16.8;;;
82890;25/07/2003;0000;;27.2;;8.5;81.75;
82890;25/07/2003;1200;0.1;;18.1;;;
82890;26/07/2003;0000;;25.6;;6.3;78.5;
82890;26/07/2003;1200;1.4;;17.9;;;
82890;27/07/2003;0000;;25.6;;6.5;83.25;
82890;27/07/2003;1200;0;;17;;;
82890;28/07/2003;0000;;27.7;;8.8;75.75;
82890;28/07/2003;1200;0;;16.4;;;
82890;29/07/2003;0000;;27.2;;7.9;76.25;
82890;29/07/2003;1200;0;;17.5;;;
82890;30/07/2003;0000;;28.6;;10.2;70.75;
82890;30/07/2003;1200;0;;15.4;;;
82890;31/07/2003;0000;;28.4;;9.4;68.5;
82890;31/07/2003;1200;0;;15.8;;;
82890;01/08/2003;0000;;29.2;;9.2;72.5;
82890;01/08/2003;1200;0;;16.4;;;
82890;02/08/2003;0000;;28.6;;9.6;79.75;
82890;02/08/2003;1200;0;;17.3;;;
82890;03/08/2003;0000;;28.2;;9.9;70.25;
82890;03/08/2003;1200;0;;16.2;;;
82890;04/08/2003;0000;;27.4;;9;80.25;
82890;04/08/2003;1200;0;;16.2;;;
82890;05/08/2003;0000;;27.8;;6.5;75.25;
82890;05/08/2003;1200;0.8;;16.8;;;
82890;06/08/2003;0000;;28.4;;8.5;76.25;
82890;06/08/2003;1200;0;;17.2;;;
82890;07/08/2003;0000;;27.6;;7.7;75;
82890;07/08/2003;1200;19;;17.6;;;
82890;08/08/2003;0000;;27.6;;9.8;;
82890;08/08/2003;1200;0;;;;;
82890;09/08/2003;0000;;29.3;;8.8;75.5;
82890;09/08/2003;1200;0;;13.8;;;
82890;10/08/2003;0000;;25.8;;4.2;76.25;
82890;10/08/2003;1200;0.3;;17.9;;;
82890;11/08/2003;0000;;29.4;;10.3;65.25;
82890;11/08/2003;1200;0;;17.7;;;
82890;12/08/2003;0000;;28.2;;10.7;73;
82890;12/08/2003;1200;0;;17.3;;;
82890;13/08/2003;0000;;27.3;;7.3;73.25;
82890;13/08/2003;1200;0;;17;;;
82890;14/08/2003;0000;;28.7;;9.5;68.75;
82890;14/08/2003;1200;0;;16.2;;;
82890;15/08/2003;0000;;28.2;;10;78.75;
82890;15/08/2003;1200;0;;17.2;;;
82890;16/08/2003;0000;;32.2;;8.5;70.25;
82890;16/08/2003;1200;0;;18.5;;;
82890;17/08/2003;0000;;32.4;;9.1;64.25;
82890;17/08/2003;1200;0;;19.1;;;
82890;18/08/2003;0000;;29.3;;10.7;63.75;
82890;18/08/2003;1200;0;;18.3;;;
82890;19/08/2003;0000;;28.3;;9.3;67.75;
82890;19/08/2003;1200;0;;17.2;;;
82890;20/08/2003;0000;;28.8;;10;77.5;
82890;20/08/2003;1200;0;;16.6;;;
82890;21/08/2003;0000;;29.3;;10.3;63;
82890;21/08/2003;1200;0;;14.4;;;
82890;22/08/2003;0000;;29;;11;61.75;
82890;22/08/2003;1200;0;;17;;;
82890;23/08/2003;1200;0;;;;;
82890;24/08/2003;0000;;30.2;;9;69.75;
82890;24/08/2003;1200;0;;16.4;;;
82890;25/08/2003;0000;;30.8;;;63;
82890;25/08/2003;1200;0;;15.3;;;
82890;26/08/2003;0000;;32.2;;10.8;66;
82890;26/08/2003;1200;0;;17;;;
82890;27/08/2003;0000;;31.7;;6.7;71;
82890;27/08/2003;1200;0;;;;;
82890;28/08/2003;0000;;29.8;;5.2;77.5;
82890;28/08/2003;1200;34.8;;18.7;;;
82890;29/08/2003;0000;;30;;10.7;72.25;
82890;29/08/2003;1200;0;;18.3;;;
82890;30/08/2003;0000;;29.8;;7.5;73.25;
82890;30/08/2003;1200;0;;19.1;;;
82890;31/08/2003;0000;;28.8;;9.9;73.25;
82890;31/08/2003;1200;0;;15.4;;;
82890;01/09/2003;0000;;24.2;;0.3;90.75;
82890;01/09/2003;1200;0.4;;17;;;
82890;02/09/2003;0000;;28.6;;9.2;78;
82890;02/09/2003;1200;18.6;;16.6;;;
82890;03/09/2003;0000;;27.6;;10.3;72;
82890;03/09/2003;1200;0;;18.1;;;
82890;04/09/2003;0000;;26.3;;3.3;88;
82890;04/09/2003;1200;0.8;;17.8;;;
82890;05/09/2003;0000;;24.6;;2.6;83.25;
82890;05/09/2003;1200;19.4;;18;;;
82890;06/09/2003;0000;;26.6;;7.8;74.75;
82890;06/09/2003;1200;0.5;;17.4;;;
82890;07/09/2003;0000;;25.6;;2.8;79;
82890;07/09/2003;1200;0;;17.4;;;
82890;08/09/2003;0000;;24.7;;3.9;88.5;
82890;08/09/2003;1200;0;;17;;;
82890;09/09/2003;0000;;26.7;;10.6;71.25;
82890;09/09/2003;1200;5.6;;17;;;
82890;10/09/2003;0000;;27.6;;10.9;68.75;
82890;10/09/2003;1200;0;;17.3;;;
82890;11/09/2003;0000;;28.6;;8.6;74;
82890;11/09/2003;1200;0;;17.5;;;
82890;12/09/2003;0000;;27.8;;8.7;77.75;
82890;12/09/2003;1200;0;;18.4;;;
82890;13/09/2003;0000;;28.1;;8.5;78.25;
82890;13/09/2003;1200;0;;18.3;;;
82890;14/09/2003;0000;;28.8;;5.2;75.75;
82890;14/09/2003;1200;0;;18.8;;;
82890;15/09/2003;0000;;28.2;;9.6;73.75;
82890;15/09/2003;1200;0;;17.9;;;
82890;16/09/2003;0000;;29.4;;10.9;66;
82890;16/09/2003;1200;0;;16.8;;;
82890;17/09/2003;0000;;30.1;;10.9;65.75;
82890;17/09/2003;1200;0;;17;;;
82890;18/09/2003;0000;;30.2;;11;68;
82890;18/09/2003;1200;0;;17.8;;;
82890;19/09/2003;0000;;29.4;;11;65;
82890;19/09/2003;1200;0;;16.2;;;
82890;20/09/2003;0000;;30;;8.4;49.75;
82890;20/09/2003;1200;16.4;;17.9;;;
82890;21/09/2003;0000;;28.4;;10.3;73.25;
82890;21/09/2003;1200;0;;15.8;;;
82890;22/09/2003;0000;;27.6;;8.8;76.5;
82890;22/09/2003;1200;0;;17.3;;;
82890;23/09/2003;0000;;27.8;;8.8;75.5;
82890;23/09/2003;1200;0;;16.4;;;
82890;24/09/2003;0000;;29.4;;10.7;66.25;
82890;24/09/2003;1200;0;;15.6;;;
82890;25/09/2003;0000;;30.6;;11;62.25;
82890;25/09/2003;1200;0;;16.2;;;
82890;26/09/2003;0000;;32.2;;10.6;65.25;
82890;26/09/2003;1200;0;;18.2;;;
82890;27/09/2003;0000;;32.3;;9.3;59.25;
82890;27/09/2003;1200;0;;18.5;;;
82890;28/09/2003;0000;;34.3;;11;56.75;
82890;28/09/2003;1200;0;;18.3;;;
82890;29/09/2003;0000;;32.6;;10.8;61.25;
82890;29/09/2003;1200;0;;18;;;
